transaction_id,amount,hour_of_day,merchant_category,location_is_new,device_is_new,transactions_last_hour,is_fraud
693,1416.97,17,grocery,0,0,3,0
694,555.23,11,jewelry,1,0,0,0
695,243.97,22,grocery,0,0,1,0
696,1886.4,18,travel,0,0,0,0
697,681.13,12,atm,0,1,0,0
698,1740.91,6,atm,0,0,1,0
699,335.33,9,online,0,0,2,0
700,1312.24,9,online,0,0,1,0
701,1521.09,1,atm,0,0,1,0
702,106.43,13,online,0,0,2,0
703,820.77,12,atm,0,0,0,0
704,288.7,21,travel,0,1,0,0
705,130.94,5,online,0,0,3,0
706,9202.4,8,atm,0,0,1,0
707,778.26,12,online,0,0,1,0
708,3320.14,8,grocery,0,0,0,0
709,587.78,12,jewelry,0,0,1,0
710,2288.28,4,grocery,1,1,1,0
711,2856.13,13,electronics,0,0,0,0
712,1810.89,4,atm,1,0,1,0
713,1275.71,8,electronics,0,0,0,0
714,1061.52,7,atm,0,0,0,0
715,858.09,6,jewelry,0,0,7,0
716,5305.11,7,online,0,0,3,0
717,3551.21,21,atm,0,0,1,0
718,6706.35,2,grocery,0,0,2,0
719,265.46,22,online,0,0,1,0
720,2625.1,23,jewelry,1,0,0,0
721,5572.25,14,grocery,1,0,0,0
722,399.91,7,online,0,0,0,0
723,137.62,0,atm,0,0,0,0
724,2702.79,6,atm,0,0,2,0
725,1708.85,18,grocery,0,0,2,0
726,3688.15,1,travel,0,0,1,0
727,301.12,13,atm,0,0,1,0
728,3172.1,17,travel,0,0,1,0
729,450.36,14,online,0,1,1,0
730,357.43,13,travel,0,0,1,0
731,358.89,23,grocery,1,0,0,0
732,3370.21,18,electronics,0,0,0,0
733,2188.43,18,electronics,0,0,0,0
734,1480.75,21,grocery,0,0,1,0
735,888.92,16,electronics,0,0,2,0
736,4194.41,21,grocery,0,0,0,0
737,996.63,18,atm,0,0,2,0
738,3392.17,15,travel,0,0,2,0
739,1156.55,19,electronics,1,0,1,0
740,946.24,18,atm,0,0,0,0
741,1242.32,0,electronics,0,0,1,0
742,717.29,18,online,0,0,1,0
743,2753.55,6,grocery,1,0,0,0
744,1397.21,22,grocery,0,0,1,0
745,528.49,10,atm,0,0,1,0
746,4596.68,4,online,1,0,1,0
747,968.66,16,travel,1,0,1,0
748,1568.56,10,online,0,0,2,0
749,4738.99,23,online,0,0,1,0
750,1957.6,7,jewelry,0,0,0,0
751,248.63,9,travel,0,0,1,0
752,5621.23,11,travel,0,0,0,0
753,1976.15,9,online,0,0,0,0
754,815.65,12,electronics,0,0,2,0
755,299.95,17,jewelry,0,0,1,0
756,3160.0,9,electronics,1,0,0,0
757,1935.55,18,online,0,0,1,0
758,1524.83,19,electronics,0,0,0,0
759,4486.61,16,travel,1,0,1,0
760,3107.98,19,travel,0,0,0,0
761,328.98,15,electronics,0,1,3,0
762,747.13,4,travel,0,1,1,0
763,571.34,2,grocery,0,0,0,0
764,2724.74,14,travel,0,0,3,0
765,68.22,1,online,0,0,0,0
766,1687.43,12,atm,0,0,1,0
767,2874.83,21,electronics,0,0,2,0
768,4187.33,7,jewelry,0,1,3,0
769,837.35,22,electronics,0,0,3,0
770,3443.62,16,travel,0,1,3,0
771,234.49,3,travel,0,0,0,0
772,3747.49,18,atm,1,1,1,0
773,272.76,21,atm,0,0,1,0
774,1012.63,8,jewelry,0,0,0,0
775,3192.01,22,online,0,0,0,0
776,324.84,14,grocery,0,0,0,0
777,520.79,8,online,0,0,1,0
778,2562.09,23,jewelry,0,0,2,0
779,2546.19,20,electronics,0,0,4,0
780,2049.69,8,travel,0,0,1,0
781,2368.0,13,online,0,0,1,0
782,1564.94,22,travel,0,1,1,0
783,580.17,20,travel,0,0,0,0
784,848.37,15,online,0,0,1,0
785,400.8,23,online,1,0,2,0
786,4781.75,22,atm,0,0,0,0
787,1751.22,16,jewelry,1,1,0,1
788,1024.49,12,jewelry,0,0,2,0
789,1239.82,8,grocery,0,0,2,0
790,5885.65,14,atm,0,0,3,0
791,332.94,6,grocery,0,1,0,0
792,1764.89,0,online,0,0,1,0
793,1409.99,0,jewelry,0,0,1,0
794,1890.69,4,jewelry,0,0,1,0
795,36.55,23,grocery,0,0,1,0
796,4113.39,8,electronics,0,0,1,0
797,5379.98,11,atm,0,1,1,0
798,1665.43,5,atm,0,0,1,0
799,2385.74,12,atm,0,0,0,0
800,5114.94,7,jewelry,0,0,1,0
801,2456.79,14,travel,1,0,2,0
802,331.02,5,jewelry,0,0,2,0
803,1717.4,5,travel,0,0,0,0
804,1866.44,3,jewelry,0,0,0,0
805,1103.75,10,online,0,0,1,0
806,2666.98,20,jewelry,0,0,2,0
807,5447.35,17,online,0,0,1,0
808,5195.75,2,travel,0,0,2,0
809,1198.73,2,atm,0,1,2,0
810,240.36,11,travel,0,0,2,0
811,8378.35,20,grocery,0,0,4,1
812,3651.44,20,atm,0,0,1,0
813,266.29,5,jewelry,0,1,1,0
814,5072.62,20,jewelry,1,0,0,0
815,4078.85,5,jewelry,0,0,1,0
816,1463.1,7,jewelry,0,0,0,0
817,1789.43,14,jewelry,0,0,0,0
818,1018.33,17,travel,0,0,1,0
819,112.64,19,online,0,0,1,0
820,816.53,15,travel,0,0,1,0
821,3247.62,5,electronics,0,0,0,0
822,9.29,20,travel,0,1,2,0
823,811.43,16,atm,0,1,0,0
824,1015.56,8,jewelry,0,0,1,0
825,1541.77,18,travel,0,0,0,0
826,5047.85,17,online,0,0,2,0
827,850.35,22,jewelry,0,0,2,0
828,852.21,4,grocery,0,0,2,0
829,2675.02,5,electronics,0,0,1,0
830,1203.76,11,atm,1,0,1,0
831,508.76,10,online,0,0,0,0
832,1204.56,15,electronics,0,0,3,0
833,303.64,19,travel,0,1,1,0
834,388.11,16,electronics,0,0,1,0
835,1379.78,19,jewelry,1,0,0,0
836,1085.75,8,jewelry,0,0,1,0
837,4926.59,0,grocery,0,0,2,0
838,900.07,2,electronics,0,0,1,0
839,1737.8,20,electronics,0,0,1,0
840,2000.78,22,jewelry,0,0,0,0
841,26.36,8,travel,0,0,0,0
842,2178.54,21,travel,0,0,2,0
843,392.12,18,atm,0,1,0,0
844,6492.0,12,travel,0,0,0,0
845,321.89,22,electronics,0,0,0,0
846,1071.0,13,grocery,1,0,0,0
847,178.43,19,travel,0,0,0,0
848,11536.16,18,jewelry,1,0,1,1
849,1395.09,22,jewelry,0,0,1,0
850,1809.64,6,atm,0,1,2,0
851,138.86,3,atm,0,0,0,0
852,2772.27,11,electronics,0,0,0,0
853,471.21,22,travel,0,0,0,0
854,4566.63,13,travel,0,0,0,0
855,459.18,1,atm,0,0,1,0
856,423.14,0,travel,0,0,0,0
857,74.47,17,electronics,0,0,1,0
858,1277.57,19,grocery,1,0,0,0
859,1664.09,7,jewelry,0,0,1,0
860,135.93,2,electronics,0,0,3,0
861,2988.01,5,travel,0,0,1,0
862,1207.67,21,electronics,0,0,2,0
863,1486.32,12,jewelry,0,1,1,0
864,1162.36,8,online,0,0,0,0
865,1024.2,8,jewelry,0,1,0,0
866,1640.33,19,jewelry,0,0,0,0
867,337.41,8,online,0,0,1,0
868,401.61,14,travel,0,0,3,0
869,3957.9,12,travel,0,0,2,0
870,5841.82,21,grocery,0,0,0,0
871,934.6,15,jewelry,0,0,3,0
872,631.46,1,electronics,0,0,0,0
873,2065.65,13,grocery,0,0,0,0
874,1050.98,5,travel,0,0,1,0
875,51.43,1,travel,1,0,0,1
876,339.57,7,atm,0,0,0,0
877,2517.37,3,grocery,1,1,2,1
878,2151.3,20,travel,1,0,0,0
879,54.94,23,online,0,0,0,0
880,501.99,13,atm,0,0,2,0
881,525.52,10,electronics,0,0,1,0
882,2228.83,23,atm,0,0,3,0
883,39.81,13,jewelry,1,0,1,0
884,219.87,11,jewelry,0,0,1,0
885,3218.04,15,electronics,1,0,2,0
886,393.36,5,online,0,0,2,0
887,2115.4,19,electronics,0,0,2,0
888,544.1,0,grocery,0,0,2,0
889,209.48,11,electronics,0,0,1,0
890,557.24,6,electronics,0,0,1,0
891,2562.19,7,atm,0,0,1,0
892,3871.67,8,online,1,0,0,0
893,3546.5,1,electronics,0,0,0,0
894,1012.28,16,grocery,1,0,0,0
895,2205.75,19,atm,1,0,0,0
896,458.79,12,online,0,0,1,0
897,693.87,4,online,0,0,1,0
898,4533.2,9,travel,0,0,0,0
899,26.17,11,jewelry,0,0,3,0
900,178.77,16,grocery,0,0,0,0
901,466.1,20,jewelry,0,0,0,0
902,53.78,5,atm,1,1,3,0
903,400.41,2,atm,0,0,0,0
904,1749.54,14,grocery,0,1,0,0
905,1094.37,6,online,0,0,1,0
906,4463.73,5,electronics,0,0,2,0
907,3401.39,3,grocery,0,0,0,0
908,836.55,18,atm,0,0,0,0
909,600.65,4,jewelry,0,0,2,0
910,955.08,2,grocery,0,0,0,0
911,1784.64,8,online,1,0,3,0
912,624.12,5,travel,0,1,0,0
913,1957.12,12,travel,0,0,0,0
914,1053.27,21,electronics,0,1,1,0
915,1606.13,19,electronics,0,0,0,0
916,1145.85,3,online,1,0,0,1
917,697.6,1,jewelry,0,0,3,0
918,5930.53,3,electronics,0,0,1,0
919,2884.51,7,travel,1,0,2,0
920,301.91,12,online,0,0,0,0
921,4057.01,9,online,0,1,0,0
922,1336.64,17,online,0,0,0,0
923,4499.08,8,grocery,0,0,0,0
924,3217.43,0,jewelry,0,0,1,0
925,1107.51,12,jewelry,0,0,0,0
926,45.45,17,electronics,0,0,5,0
927,625.8,14,jewelry,0,0,1,0
928,1560.18,1,atm,1,0,0,0
929,2007.39,10,travel,0,1,0,0
930,596.51,13,electronics,0,1,2,0
931,300.15,21,jewelry,1,0,0,0
932,3602.77,14,travel,0,0,0,0
933,8321.25,13,electronics,0,0,2,0
934,1491.79,15,atm,0,0,0,0
935,376.71,22,travel,1,0,3,0
936,635.75,14,atm,1,0,1,0
937,37.12,18,travel,0,0,1,0
938,4913.78,8,grocery,1,0,0,0
939,250.56,4,grocery,0,0,3,0
940,1718.48,4,travel,1,0,0,0
941,640.56,10,travel,0,0,2,0
942,1615.67,19,atm,0,0,2,0
943,2107.78,23,jewelry,0,0,2,0
944,3540.88,3,online,0,0,2,0
945,462.41,19,travel,0,0,0,0
946,22.11,17,electronics,0,0,1,0
947,294.42,2,electronics,0,0,1,0
948,4605.54,3,electronics,0,0,0,0
949,4141.2,13,grocery,0,0,2,0
950,1819.69,6,jewelry,0,0,1,0
951,1835.17,7,atm,0,0,1,0
952,2187.47,23,jewelry,1,0,1,0
953,385.64,15,grocery,0,0,3,0
954,4916.42,19,jewelry,0,0,3,0
955,1085.22,14,jewelry,1,0,2,0
956,966.22,6,electronics,0,0,1,0
957,1463.43,16,travel,0,0,0,0
958,96.21,21,electronics,0,0,1,0
959,363.72,21,jewelry,0,0,2,0
960,2679.08,21,travel,0,0,0,0
961,172.86,11,atm,0,1,2,0
962,1848.4,17,online,0,0,1,0
963,563.0,23,travel,0,0,2,0
964,986.28,13,grocery,0,0,2,0
965,681.3,14,electronics,0,0,3,0
966,879.1,14,electronics,0,1,1,0
967,2539.13,4,jewelry,0,0,0,0
968,705.14,15,jewelry,1,0,1,0
969,1671.29,4,jewelry,0,0,1,0
970,1292.72,1,jewelry,1,0,1,0
971,2179.33,19,electronics,0,0,1,0
972,5523.84,8,travel,0,0,0,0
973,2637.81,21,atm,0,0,0,0
974,483.99,8,travel,0,0,2,0
975,63.36,3,grocery,1,0,1,1
976,608.34,14,electronics,0,0,1,0
977,1808.12,10,travel,0,0,1,0
978,105.59,0,electronics,0,0,2,0
979,1371.81,17,grocery,0,0,0,0
980,1816.86,0,online,0,0,0,0
981,813.66,7,online,1,0,1,0
982,2947.3,15,online,0,0,1,0
983,225.44,21,electronics,1,0,2,0
984,156.22,17,travel,0,0,3,0
985,2605.29,21,electronics,0,0,0,0
986,1368.34,8,atm,0,0,0,0
987,2332.09,11,travel,0,0,0,0
988,1141.25,18,grocery,0,0,2,0
989,565.79,17,jewelry,0,1,1,0
990,3419.65,4,online,0,0,2,0
991,3213.04,1,travel,0,0,1,0
992,2372.9,6,travel,0,0,0,0
993,635.31,9,online,0,0,1,0
994,1784.32,14,grocery,0,0,1,0
995,895.62,6,electronics,0,0,7,0
996,192.1,4,electronics,0,0,1,0
997,4985.4,14,jewelry,0,0,2,0
998,294.26,19,travel,0,0,0,0
999,6000.98,19,online,0,0,2,0
1000,1181.2,14,atm,0,0,1,0
1001,409.46,9,grocery,0,0,2,0
1002,1561.34,23,electronics,0,0,1,0
1003,4126.28,13,grocery,0,0,0,0
1004,2635.22,9,grocery,0,0,2,0
1005,3285.59,16,jewelry,0,0,0,0
1006,2150.48,20,grocery,0,0,0,0
1007,2357.11,13,online,0,0,3,0
1008,3783.54,1,jewelry,0,0,0,0
1009,574.48,15,online,0,0,1,0
1010,1344.44,12,jewelry,0,0,2,0
1011,500.03,8,online,0,0,0,0
1012,8791.12,6,jewelry,0,0,0,1
1013,5766.93,15,jewelry,0,0,2,0
1014,80.45,9,travel,0,0,0,0
1015,2445.46,23,online,0,0,1,0
1016,5187.17,21,travel,0,0,0,0
1017,398.31,8,jewelry,1,0,3,0
1018,1678.41,21,electronics,0,0,3,0
1019,4941.73,22,jewelry,1,0,0,0
1020,69.07,6,electronics,0,0,0,0
1021,2390.82,15,electronics,0,0,2,0
1022,705.79,8,electronics,0,0,0,0
1023,5164.5,23,electronics,0,0,1,0
1024,7084.94,16,online,0,0,1,0
1025,5774.35,19,atm,0,0,3,0
1026,1285.72,6,online,0,0,1,0
1027,3961.62,10,atm,0,0,0,0
1028,3722.85,7,online,0,0,0,0
1029,768.68,6,electronics,0,0,1,0
1030,3531.2,18,grocery,0,0,0,0
1031,75.42,19,jewelry,0,0,1,0
1032,1814.02,11,atm,0,0,1,0
1033,522.75,6,grocery,0,0,2,0
1034,256.96,7,electronics,0,0,1,0
1035,160.15,6,atm,0,0,1,0
1036,2383.36,5,grocery,0,0,2,0
1037,830.65,8,online,0,0,0,0
1038,2580.27,12,electronics,0,0,0,0
1039,135.18,6,online,0,0,1,0
1040,757.52,7,online,0,0,1,0
1041,1550.85,21,electronics,0,0,1,0
1042,3128.19,16,atm,1,0,1,0
1043,767.66,16,jewelry,0,0,2,0
1044,1966.42,15,travel,0,0,1,0
1045,4342.72,21,travel,0,1,2,0
1046,1913.51,1,jewelry,0,0,1,0
1047,530.43,7,electronics,0,1,2,0
1048,49.41,16,travel,0,0,0,0
1049,4081.96,12,jewelry,0,0,0,0
1050,43.0,17,grocery,0,0,1,0
1051,4154.12,23,jewelry,0,0,0,0
1052,1505.53,21,atm,0,0,1,0
1053,5595.98,9,jewelry,0,0,1,0
1054,3206.75,1,online,0,0,1,0
1055,12364.39,1,online,0,0,2,1
1056,863.76,13,electronics,0,1,1,0
1057,2915.05,15,online,0,0,0,0
1058,1028.1,6,grocery,0,0,2,0
1059,1307.37,20,jewelry,0,0,1,0
1060,1975.07,20,grocery,0,0,1,0
1061,4137.83,23,electronics,0,0,0,0
1062,8280.79,11,online,0,0,0,0
1063,2924.39,22,travel,1,0,1,0
1064,1081.77,13,jewelry,0,0,0,0
1065,1094.14,3,travel,0,0,0,0
1066,2675.64,3,atm,0,0,0,0
1067,545.66,17,electronics,0,0,2,0
1068,234.13,2,atm,0,0,2,0
1069,875.84,0,travel,0,0,0,0
1070,677.22,16,travel,0,0,1,0
1071,702.83,6,travel,0,0,1,0
1072,532.12,15,atm,1,0,1,0
1073,86.01,4,electronics,0,0,0,0
1074,36.07,18,jewelry,0,0,1,0
1075,8799.96,6,jewelry,0,0,0,1
1076,1116.44,13,grocery,0,0,0,0
1077,970.08,1,grocery,0,0,0,0
1078,2276.67,2,travel,0,0,0,0
1079,492.45,16,electronics,0,0,0,0
1080,5989.91,15,electronics,0,0,1,0
1081,3086.79,7,online,0,0,1,0
1082,187.33,17,online,0,0,0,0
1083,1081.13,14,atm,0,0,0,0
1084,4225.89,6,online,0,0,2,0
1085,5791.12,8,jewelry,0,0,2,0
1086,1259.97,5,jewelry,0,0,1,0
1087,1900.79,17,atm,0,0,1,0
1088,365.52,17,grocery,0,0,0,0
1089,9458.89,23,travel,0,0,1,0
1090,527.08,13,electronics,0,0,0,0
1091,5720.02,13,grocery,1,0,1,0
1092,2097.63,13,jewelry,0,0,2,0
1093,1871.64,3,grocery,0,0,1,0
1094,1437.7,3,atm,0,0,0,0
1095,524.47,14,travel,0,0,1,0
1096,388.45,14,jewelry,0,0,0,0
1097,498.17,17,atm,0,0,0,0
1098,412.67,13,grocery,1,0,0,0
1099,3024.48,0,electronics,0,0,0,0
1100,861.95,9,online,0,0,1,0
1101,119.17,19,atm,0,0,0,0
1102,6954.17,9,jewelry,0,0,4,0
1103,4304.64,9,grocery,0,0,1,0
1104,5255.31,23,online,1,0,2,0
1105,10560.1,1,online,1,0,3,1
1106,382.07,7,grocery,1,0,0,0
1107,1009.16,0,travel,0,0,1,0
1108,2839.61,0,grocery,0,0,2,0
1109,2381.59,3,jewelry,0,0,3,0
1110,334.23,6,electronics,0,0,5,0
1111,3383.83,8,jewelry,0,0,3,0
1112,508.34,15,online,0,0,2,0
1113,506.74,4,electronics,0,1,0,0
1114,1539.95,1,atm,0,0,1,0
1115,1797.59,22,online,0,0,0,0
1116,1735.41,10,travel,1,0,2,0
1117,191.89,17,grocery,0,0,1,0
1118,4198.65,18,atm,0,0,0,0
1119,617.4,12,jewelry,0,0,2,0
1120,277.41,23,electronics,0,0,0,0
1121,4391.92,10,atm,0,0,2,0
1122,6231.35,19,travel,1,0,0,0
1123,3962.85,18,grocery,1,0,1,0
1124,3316.37,16,atm,1,0,1,0
1125,2129.83,4,jewelry,0,0,0,0
1126,1600.83,12,electronics,0,0,1,0
1127,182.01,19,atm,0,0,0,0
1128,1050.03,0,grocery,0,0,1,0
1129,932.62,9,jewelry,0,0,2,0
1130,601.54,7,atm,0,0,0,0
1131,2570.51,23,electronics,0,0,1,0
1132,1369.86,7,grocery,0,0,2,0
1133,169.04,18,travel,0,0,2,0
1134,497.39,5,travel,0,0,0,0
1135,2299.34,11,online,1,0,2,0
1136,158.37,6,atm,0,0,0,0
1137,3810.4,15,electronics,1,0,0,0
1138,1366.97,8,atm,0,1,0,0
1139,1310.11,20,grocery,0,0,0,0
1140,1794.98,21,online,0,0,1,0
1141,3482.3,9,electronics,0,0,3,0
1142,854.84,9,atm,0,0,0,0
1143,2266.51,9,electronics,0,0,1,0
1144,1668.19,19,grocery,1,0,1,0
1145,621.3,15,online,0,0,1,0
1146,4217.82,0,electronics,0,0,1,0
1147,3193.3,16,grocery,0,0,1,0
1148,2148.53,20,travel,0,1,4,0
1149,3802.01,13,electronics,0,0,2,0
1150,4039.24,18,online,0,0,1,0
1151,2464.49,20,jewelry,0,0,2,0
1152,3628.17,20,jewelry,0,0,0,0
1153,2391.16,16,electronics,0,0,1,0
1154,2279.75,13,electronics,0,0,5,0
1155,1927.87,7,grocery,0,0,1,0
1156,2794.44,20,atm,0,0,0,0
1157,345.39,20,jewelry,0,0,2,0
1158,4255.09,8,atm,0,0,3,0
1159,4109.01,7,jewelry,0,0,0,0
1160,59.37,12,electronics,0,0,0,0
1161,3495.29,16,online,0,0,1,0
1162,275.93,18,online,0,0,1,0
1163,816.29,6,jewelry,0,0,0,0
1164,2721.32,16,jewelry,0,0,1,0
1165,350.52,0,grocery,0,0,3,0
1166,3407.13,4,electronics,0,0,1,0
1167,3569.18,5,electronics,0,0,1,0
1168,1416.39,1,atm,0,0,0,0
1169,12.81,15,grocery,0,0,0,0
1170,676.65,21,travel,0,0,3,0
1171,1919.06,4,online,0,0,1,0
1172,7946.33,4,online,0,0,1,0
1173,1998.33,11,electronics,0,0,0,0
1174,601.68,2,grocery,0,0,1,0
1175,2010.28,15,travel,0,0,1,0
1176,1552.99,5,online,0,0,0,0
1177,3026.85,14,grocery,0,0,0,0
1178,226.29,14,travel,0,0,1,0
1179,2862.82,15,jewelry,0,0,0,0
1180,1558.57,19,electronics,0,0,2,0
1181,6593.24,12,atm,0,0,2,0
1182,836.71,11,online,0,0,1,0
1183,2002.73,9,online,0,0,0,0
1184,5377.32,13,travel,0,0,1,0
1185,216.31,1,atm,0,0,2,0
1186,5536.51,2,jewelry,0,0,3,0
1187,2328.77,8,grocery,0,0,2,0
1188,140.5,10,electronics,1,0,0,0
1189,716.1,10,grocery,0,0,1,0
1190,2463.18,21,travel,0,0,1,0
1191,139.45,9,online,1,0,3,0
1192,1745.36,13,jewelry,0,0,1,0
1193,848.94,8,online,0,0,0,0
1194,1939.99,19,grocery,0,0,0,0
1195,93.64,20,jewelry,0,0,2,0
1196,4104.23,9,electronics,0,0,2,0
1197,7260.39,21,travel,1,0,0,0
1198,6939.67,8,electronics,0,0,1,0
1199,2769.81,4,travel,0,0,1,0
1200,278.72,7,electronics,0,0,2,0
1201,2839.81,10,grocery,1,0,0,0
1202,49.79,0,atm,1,0,1,0
1203,44.74,20,jewelry,0,0,1,0
1204,781.97,9,travel,1,0,2,0
1205,1341.38,0,grocery,0,0,0,0
1206,2942.9,21,online,1,0,1,0
1207,2299.57,6,online,0,0,0,0
1208,1180.83,13,electronics,0,0,1,0
1209,639.38,4,online,0,0,0,0
1210,11703.06,16,atm,0,0,1,0
1211,1110.88,21,travel,0,1,1,0
1212,1200.72,20,electronics,0,1,1,0
1213,357.35,5,travel,0,0,1,0
1214,3167.63,15,travel,1,0,2,0
1215,2366.26,10,grocery,0,0,0,0
1216,498.9,9,online,0,0,0,0
1217,171.95,14,jewelry,0,0,4,0
1218,2281.99,6,travel,1,0,0,0
1219,2125.59,22,atm,0,0,2,0
1220,638.37,1,atm,1,0,1,1
1221,6026.31,11,jewelry,1,1,0,1
1222,327.53,18,online,0,0,1,0
1223,1132.45,11,online,0,0,0,0
1224,5751.14,15,electronics,0,0,1,0
1225,1088.51,5,electronics,1,0,0,0
1226,2035.13,2,electronics,0,0,0,0
1227,1013.65,1,online,0,0,1,0
1228,641.0,19,travel,0,0,0,0
1229,8267.54,4,grocery,0,0,0,1
1230,1053.01,10,jewelry,0,0,0,0
1231,4490.51,2,jewelry,0,0,2,0
1232,522.61,2,jewelry,0,1,2,0
1233,479.32,21,electronics,0,0,1,0
1234,63.26,4,grocery,1,0,0,0
1235,2109.19,21,atm,0,0,2,0
1236,919.4,22,online,1,0,0,0
1237,3995.48,10,atm,0,0,0,0
1238,1281.91,2,electronics,0,0,1,0
1239,6896.16,12,travel,0,0,1,0
1240,410.42,20,electronics,1,0,1,0
1241,4059.37,7,grocery,1,0,3,0
1242,2997.55,19,electronics,0,0,0,0
1243,2947.38,9,jewelry,0,0,1,0
1244,3725.87,1,travel,0,0,2,0
1245,2862.78,3,travel,0,0,2,0
1246,1968.18,17,online,1,0,0,0
1247,281.39,18,online,0,1,0,0
1248,66.13,3,jewelry,1,0,2,0
1249,5072.77,19,travel,0,0,1,0
1250,1917.62,8,jewelry,0,0,1,0
1251,3184.55,15,travel,0,0,2,0
1252,1313.72,5,grocery,0,0,0,0
1253,249.56,3,electronics,0,0,1,0
1254,267.49,8,online,0,0,1,0
1255,2313.96,12,grocery,0,0,1,0
1256,1125.31,8,electronics,0,0,1,0
1257,447.6,5,online,0,0,2,0
1258,1352.95,20,jewelry,0,0,3,0
1259,132.73,18,grocery,0,1,1,0
1260,1744.41,13,atm,0,0,0,0
1261,626.67,20,atm,0,0,2,0
1262,3194.61,14,online,0,1,1,0
1263,743.18,2,grocery,0,0,1,0
1264,1214.75,4,electronics,0,0,1,0
1265,23.38,20,electronics,1,0,4,0
1266,150.41,17,grocery,0,0,5,0
1267,996.78,13,atm,0,0,0,0
1268,1307.62,15,grocery,0,1,2,0
1269,1832.68,13,atm,0,1,1,0
1270,689.67,8,atm,0,0,0,0
1271,2374.77,14,jewelry,0,0,0,0
1272,3933.98,6,jewelry,0,0,0,0
1273,3026.9,13,electronics,0,0,3,0
1274,80.85,5,online,0,0,0,0
1275,1309.8,20,travel,0,0,2,0
1276,221.71,14,grocery,0,0,0,0
1277,554.26,19,atm,0,0,2,0
1278,8634.37,7,grocery,1,0,0,1
1279,307.46,1,online,0,0,0,0
1280,1381.85,7,online,0,0,0,0
1281,1925.48,0,travel,1,0,4,1
1282,2424.45,16,travel,0,0,1,0
1283,1640.36,18,atm,0,0,2,0
1284,19.64,4,jewelry,1,0,1,0
1285,790.42,21,travel,1,1,2,1
1286,1458.43,19,jewelry,0,0,1,0
1287,183.94,15,jewelry,0,1,0,0
1288,863.5,6,atm,0,0,1,0
1289,67.53,6,electronics,0,0,0,0
1290,163.68,17,jewelry,0,0,0,0
1291,1011.42,17,atm,0,0,0,0
1292,284.78,1,travel,1,1,1,1
1293,1676.53,14,grocery,0,0,1,0
1294,2338.92,13,travel,0,0,0,0
1295,3224.75,17,online,0,0,1,0
1296,446.66,8,travel,0,0,0,0
1297,366.6,13,electronics,0,1,0,0
1298,220.9,4,atm,0,0,0,0
1299,2023.57,10,jewelry,0,0,0,0
1300,2451.59,7,online,1,0,0,0
1301,64.19,4,atm,0,0,1,0
1302,5504.39,10,atm,0,0,0,0
1303,106.74,4,jewelry,0,0,1,0
1304,1558.7,16,travel,0,0,1,0
1305,2469.28,21,grocery,0,0,2,0
1306,4095.41,3,online,0,0,1,0
1307,2504.13,14,jewelry,0,0,2,0
1308,3236.23,18,electronics,0,0,1,0
1309,829.37,21,electronics,1,0,1,0
1310,3372.91,1,grocery,0,0,1,0
1311,167.01,23,grocery,0,0,1,0
1312,4504.1,16,travel,0,1,2,0
1313,1586.34,11,electronics,0,0,2,0
1314,3399.8,23,online,0,1,0,0
1315,1204.12,16,jewelry,0,0,1,0
1316,2063.28,9,grocery,0,0,0,0
1317,1494.8,17,grocery,0,0,0,0
1318,2630.48,18,grocery,0,0,1,0
1319,170.31,17,jewelry,0,0,1,0
1320,124.5,12,online,1,0,2,0
1321,567.65,13,electronics,1,0,1,0
1322,347.62,23,online,0,0,1,0
1323,4108.07,15,jewelry,0,0,0,0
1324,494.91,17,online,0,0,1,0
1325,7448.21,17,travel,0,1,1,0
1326,821.65,15,jewelry,1,0,1,0
1327,402.07,16,grocery,0,0,0,0
1328,3118.43,6,electronics,0,0,0,0
1329,2150.03,11,travel,0,0,2,0
1330,1379.09,1,travel,0,0,0,0
1331,1621.0,9,jewelry,0,0,0,0
1332,2540.24,4,atm,0,0,2,0
1333,518.72,20,grocery,0,0,1,0
1334,11217.26,2,electronics,0,0,0,1
1335,7361.28,18,electronics,0,0,0,0
1336,2101.51,12,electronics,0,1,1,0
1337,445.14,11,jewelry,0,0,1,0
1338,2280.3,2,grocery,0,0,1,0
1339,149.87,5,jewelry,0,0,0,0
1340,62.26,13,electronics,1,0,0,0
1341,595.96,3,online,0,0,2,0
1342,1242.11,12,online,0,0,1,0
1343,4054.04,18,grocery,0,0,0,0
1344,2597.81,17,electronics,0,0,3,0
1345,2715.08,2,jewelry,1,0,1,0
1346,1108.49,19,atm,0,0,0,0
1347,849.1,5,atm,0,0,0,0
1348,927.37,15,atm,1,0,2,0
1349,8788.13,19,online,0,1,1,1
1350,81.87,23,jewelry,0,1,1,0
1351,4035.29,2,atm,0,0,1,0
1352,1728.7,11,electronics,0,0,1,0
1353,1154.7,18,electronics,0,0,0,0
1354,2583.84,18,atm,0,0,3,0
1355,1333.67,23,travel,0,0,3,0
1356,4133.81,3,atm,1,0,2,0
1357,4619.26,0,travel,0,1,1,0
1358,1095.4,1,grocery,0,0,1,0
1359,648.22,12,grocery,0,0,0,0
1360,1794.69,12,electronics,0,0,2,0
1361,4869.11,1,jewelry,0,1,1,0
1362,473.12,18,online,0,0,0,0
1363,1950.84,21,jewelry,0,0,0,0
1364,1996.96,23,electronics,0,0,0,0
1365,2641.86,15,electronics,0,0,1,0
